Database	Accession	Data Type	Species	Title	Url	Description	Update Date	Attributes
deg	DEG10190251	gene	[Escherichia coli MG1655 II]	DEG10190251	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190251	guanylate kinase	2019-08-26T08:18:18.000Z	{"GeneName":"gmk","go":"GO:0005737 GO:0005524 GO:0004385 GO:0042802 GO:0046939 GO:0006163","cog":"COG0194F","refseq":"NC_000913","uniprot":"P60546"}
deg	DEG10190250	gene	[Escherichia coli MG1655 II]	DEG10190250	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190250	deoxyuridinetriphosphatase	2019-08-26T08:18:18.000Z	{"GeneName":"dut","go":"GO:0005829 GO:0004170 GO:0000287 GO:0006226 GO:0046080","cog":"COG0756F","refseq":"NC_000913","uniprot":"P06968"}
deg	DEG10190249	gene	[Escherichia coli MG1655 II]	DEG10190249	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190249	fused 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase, FMN-binding	2019-08-26T08:18:18.000Z	{"GeneName":"dfp","go":"GO:0010181 GO:0046872 GO:0004632 GO:0004633 GO:0015937 GO:0015941","cog":"COG0452H","refseq":"NC_000913","uniprot":"P0ABQ0"}
deg	DEG10190248	gene	[Escherichia coli MG1655 II]	DEG10190248	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190248	50S ribosomal subunit protein L28	2019-08-26T08:18:18.000Z	{"GeneName":"rpmB","go":"GO:0022625 GO:0003735 GO:0006412","cog":"COG0227J","refseq":"NC_000913","uniprot":"P0A7M2"}
deg	DEG10190247	gene	[Escherichia coli MG1655 II]	DEG10190247	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190247	pantetheine-phosphate adenylyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"coaD","go":"GO:0005737 GO:0005524 GO:0004595 GO:0015937","cog":"COG0669H","refseq":"NC_000913","uniprot":"P0A6I6"}
deg	DEG10190246	gene	[Escherichia coli MG1655 II]	DEG10190246	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190246	3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase)	2019-08-26T08:18:18.000Z	{"GeneName":"kdtA/waaA","go":"GO:0016021 GO:0016020 GO:0005886 GO:0016740 GO:0036104 GO:0009245 GO:0009244","cog":"COG1519M","refseq":"NC_000913","uniprot":"P0AC75"}
deg	DEG10190245	gene	[Escherichia coli MG1655 II]	DEG10190245	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190245	lipopolysaccharide core biosynthesis	2019-08-26T08:18:18.000Z	{"GeneName":"rfaK/waaU","go":"GO:0016020 GO:0008917 GO:0016757 GO:0009244","cog":"COG0859M","refseq":"NC_000913","uniprot":"P27242"}
deg	DEG10190244	gene	[Escherichia coli MG1655 II]	DEG10190244	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190244	glycerol-3-phosphate dehydrogenase (NAD+)	2019-08-26T08:18:18.000Z	{"GeneName":"gpsA","go":"GO:0009331 GO:0047952 GO:0004367 GO:0036439 GO:0051287 GO:0005975 GO:0046167 GO:0046168 GO:0046474","cog":"COG0240C","refseq":"NC_000913","uniprot":"P0A6S7"}
deg	DEG10190243	gene	[Escherichia coli MG1655 II]	DEG10190243	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190243	glycine tRNA synthetase, alpha subunit	2019-08-26T08:18:18.000Z	{"GeneName":"glyQ","go":"GO:0005737 GO:0005524 GO:0004820 GO:0006426","cog":"COG0752J","refseq":"NC_000913","uniprot":"P00960"}
deg	DEG10190242	gene	[Escherichia coli MG1655 II]	DEG10190242	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190242	regulator of cellulose synthase, cyclic di-GMP binding	2019-08-26T08:18:18.000Z	{"GeneName":"bcsB","go":"GO:0016021 GO:0005886 GO:0030244 GO:0006011","refseq":"NC_000913","uniprot":"P37652"}
deg	DEG10190241	gene	[Escherichia coli MG1655 II]	DEG10190241	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190241	inner membrane protein, DUF165 family	2019-08-26T08:18:18.000Z	{"GeneName":"yhhQ","go":"GO:0016021 GO:0005886","cog":"COG1738S","refseq":"NC_000913","uniprot":"P37619"}
deg	DEG10190240	gene	[Escherichia coli MG1655 II]	DEG10190240	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190240	Signal Recognition Particle (SRP) receptor	2019-08-26T08:18:18.000Z	{"GeneName":"ftsY","go":"GO:0005829 GO:0031226 GO:0005525 GO:0003924 GO:0006614","cog":"COG0552U","refseq":"NC_000913","uniprot":"P10121"}
deg	DEG10190239	gene	[Escherichia coli MG1655 II]	DEG10190239	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190239	predicted transporter subunit: ATP-binding component of ABC superfamily	2019-08-26T08:18:18.000Z	{"GeneName":"ftsE","go":"GO:0032153 GO:0005737 GO:0031234 GO:0019898 GO:0005524 GO:0016887 GO:0007049 GO:0051301 GO:0046677","cog":"COG2884D","refseq":"NC_000913","uniprot":"P0A9R7"}
deg	DEG10190238	gene	[Escherichia coli MG1655 II]	DEG10190238	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190238	predicted transporter subunit: membrane component of ABC superfamily	2019-08-26T08:18:18.000Z	{"GeneName":"ftsX","go":"GO:0032153 GO:0009276 GO:0016021 GO:0005886 GO:0007049 GO:0051301","cog":"COG2177D","refseq":"NC_000913","uniprot":"P0AC30"}
deg	DEG10190237	gene	[Escherichia coli MG1655 II]	DEG10190237	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190237	RNA polymerase, sigma 32 (sigma H) factor	2019-08-26T08:18:18.000Z	{"GeneName":"rpoH","go":"GO:0005829 GO:0005886 GO:0000990 GO:0003677 GO:0003700 GO:0016987 GO:0008270 GO:0006355 GO:0009408 GO:0001123 GO:0006351","cog":"COG0568K","refseq":"NC_000913","uniprot":"P0AGB3"}
deg	DEG10190236	gene	[Escherichia coli MG1655 II]	DEG10190236	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190236	aspartate-semialdehyde dehydrogenase, NAD(P)-binding	2019-08-26T08:18:18.000Z	{"GeneName":"asd","go":"GO:0005737 GO:0004073 GO:0003942 GO:0051287 GO:0050661 GO:0071266 GO:0006974 GO:0019877 GO:0009090 GO:0009097 GO:0009089 GO:0009088","cog":"COG0136E","refseq":"NC_000913","uniprot":"P0A9Q9"}
deg	DEG10190235	gene	[Escherichia coli MG1655 II]	DEG10190235	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190235	inner membrane protein	2019-08-26T08:18:18.000Z	{"GeneName":"yrfF","go":"GO:0009276 GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P45800"}
deg	DEG10190234	gene	[Escherichia coli MG1655 II]	DEG10190234	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190234	tryptophanyl-tRNA synthetase	2019-08-26T08:18:18.000Z	{"GeneName":"trpS","go":"GO:0005829 GO:0005524 GO:0004830 GO:0006436","cog":"COG0180J","refseq":"NC_000913","uniprot":"P00954"}
deg	DEG10190233	gene	[Escherichia coli MG1655 II]	DEG10190233	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190233	30S ribosomal subunit protein S12	2019-08-26T08:18:18.000Z	{"GeneName":"rpsL","go":"GO:0022627 GO:0034336 GO:0019843 GO:0003735 GO:0000049 GO:0000372 GO:0033120 GO:0046677 GO:0034337 GO:0006412","cog":"COG0048J","refseq":"NC_000913","uniprot":"P0A7S3"}
deg	DEG10190232	gene	[Escherichia coli MG1655 II]	DEG10190232	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190232	30S ribosomal subunit protein S7	2019-08-26T08:18:18.000Z	{"GeneName":"rpsG","go":"GO:0022627 GO:0016020 GO:0003729 GO:0019843 GO:0003735 GO:0000049 GO:0017148 GO:0000028 GO:0006412","cog":"COG0049J","refseq":"NC_000913","uniprot":"P02359"}
deg	DEG10190231	gene	[Escherichia coli MG1655 II]	DEG10190231	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190231	protein chain elongation factor EF-G, GTP-binding	2019-08-26T08:18:18.000Z	{"GeneName":"fusA","go":"GO:0005737 GO:0005525 GO:0003924 GO:0003746","cog":"COG0480J","refseq":"NC_000913","uniprot":"P0A6M8"}
deg	DEG10190230	gene	[Escherichia coli MG1655 II]	DEG10190230	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190230	30S ribosomal subunit protein S10	2019-08-26T08:18:18.000Z	{"GeneName":"rpsJ","go":"GO:0022627 GO:0003735 GO:0000049 GO:0006412","cog":"COG0051J","refseq":"NC_000913","uniprot":"P0A7R5"}
deg	DEG10190229	gene	[Escherichia coli MG1655 II]	DEG10190229	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190229	50S ribosomal subunit protein L3	2019-08-26T08:18:18.000Z	{"GeneName":"rplC","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0087J","refseq":"NC_000913","uniprot":"P60438"}
deg	DEG10190228	gene	[Escherichia coli MG1655 II]	DEG10190228	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190228	50S ribosomal subunit protein L4	2019-08-26T08:18:18.000Z	{"GeneName":"rplD","go":"GO:0022625 GO:0019843 GO:0003735 GO:0030371 GO:0006353 GO:0017148 GO:0006355 GO:0046677 GO:0006412","cog":"COG0088J","refseq":"NC_000913","uniprot":"P60723"}
deg	DEG10190227	gene	[Escherichia coli MG1655 II]	DEG10190227	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190227	50S ribosomal subunit protein L23	2019-08-26T08:18:18.000Z	{"GeneName":"rplW","go":"GO:0022625 GO:0000166 GO:0019843 GO:0003735 GO:0006412","cog":"COG0089J","refseq":"NC_000913","uniprot":"P0ADZ0"}
deg	DEG10190226	gene	[Escherichia coli MG1655 II]	DEG10190226	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190226	50S ribosomal subunit protein L2	2019-08-26T08:18:18.000Z	{"GeneName":"rplB","go":"GO:0022625 GO:0019843 GO:0003735 GO:0016740 GO:0008270 GO:0006412","cog":"COG0090J","refseq":"NC_000913","uniprot":"P60422"}
deg	DEG10190225	gene	[Escherichia coli MG1655 II]	DEG10190225	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190225	30S ribosomal subunit protein S19	2019-08-26T08:18:18.000Z	{"GeneName":"rpsS","go":"GO:0022627 GO:0019843 GO:0003735 GO:0000049 GO:0006412","cog":"COG0185J","refseq":"NC_000913","uniprot":"P0A7U3"}
deg	DEG10190224	gene	[Escherichia coli MG1655 II]	DEG10190224	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190224	50S ribosomal subunit protein L22	2019-08-26T08:18:18.000Z	{"GeneName":"rplV","go":"GO:0022625 GO:0019843 GO:0003735 GO:0046677 GO:0006412","cog":"COG0091J","refseq":"NC_000913","uniprot":"P61175"}
deg	DEG10190223	gene	[Escherichia coli MG1655 II]	DEG10190223	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190223	30S ribosomal subunit protein S3	2019-08-26T08:18:18.000Z	{"GeneName":"rpsC","go":"GO:0022627 GO:0005634 GO:0003906 GO:0003729 GO:0019843 GO:0003735 GO:0002181 GO:0000737 GO:0006281 GO:0042981","cog":"COG0092J","refseq":"NC_000913","uniprot":"P0A7V3"}
deg	DEG10190222	gene	[Escherichia coli MG1655 II]	DEG10190222	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190222	50S ribosomal subunit protein L16	2019-08-26T08:18:18.000Z	{"GeneName":"rplP","go":"GO:0022625 GO:0019843 GO:0003735 GO:0000049 GO:0006412","cog":"COG0197J","refseq":"NC_000913","uniprot":"P0ADY7"}
deg	DEG10190221	gene	[Escherichia coli MG1655 II]	DEG10190221	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190221	50S ribosomal subunit protein L29	2019-08-26T08:18:18.000Z	{"GeneName":"rpmC","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0255J","refseq":"NC_000913","uniprot":"P0A7M6"}
deg	DEG10190220	gene	[Escherichia coli MG1655 II]	DEG10190220	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190220	30S ribosomal subunit protein S17	2019-08-26T08:18:18.000Z	{"GeneName":"rpsQ","go":"GO:0022627 GO:0019843 GO:0070181 GO:0003735 GO:0046677 GO:0006412","cog":"COG0186J","refseq":"NC_000913","uniprot":"P0AG63"}
deg	DEG10190219	gene	[Escherichia coli MG1655 II]	DEG10190219	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190219	50S ribosomal subunit protein L14	2019-08-26T08:18:18.000Z	{"GeneName":"rplN","go":"GO:0022625 GO:0070180 GO:0003735 GO:0006412","cog":"COG0093J","refseq":"NC_000913","uniprot":"P0ADY3"}
deg	DEG10190218	gene	[Escherichia coli MG1655 II]	DEG10190218	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190218	50S ribosomal subunit protein L24	2019-08-26T08:18:18.000Z	{"GeneName":"rplX","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0198J","refseq":"NC_000913","uniprot":"P60624"}
deg	DEG10190217	gene	[Escherichia coli MG1655 II]	DEG10190217	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190217	50S ribosomal subunit protein L5	2019-08-26T08:18:18.000Z	{"GeneName":"rplE","go":"GO:0022625 GO:0019843 GO:0003735 GO:0000049 GO:0006412","cog":"COG0094J","refseq":"NC_000913","uniprot":"P62399"}
deg	DEG10190216	gene	[Escherichia coli MG1655 II]	DEG10190216	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190216	30S ribosomal subunit protein S14	2019-08-26T08:18:18.000Z	{"GeneName":"rpsN","go":"GO:0022627 GO:0019843 GO:0003735 GO:0006412","cog":"COG0199J","refseq":"NC_000913","uniprot":"P0AG59"}
deg	DEG10190215	gene	[Escherichia coli MG1655 II]	DEG10190215	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190215	30S ribosomal subunit protein S8	2019-08-26T08:18:18.000Z	{"GeneName":"rpsH","go":"GO:0022627 GO:0019843 GO:0003735 GO:0043488 GO:0006417 GO:0006412","cog":"COG0096J","refseq":"NC_000913","uniprot":"P0A7W7"}
deg	DEG10190214	gene	[Escherichia coli MG1655 II]	DEG10190214	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190214	50S ribosomal subunit protein L6	2019-08-26T08:18:18.000Z	{"GeneName":"rplF","go":"GO:0022625 GO:0019843 GO:0003735 GO:0046677 GO:0006412","cog":"COG0097J","refseq":"NC_000913","uniprot":"P0AG55"}
deg	DEG10190213	gene	[Escherichia coli MG1655 II]	DEG10190213	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190213	50S ribosomal subunit protein L18	2019-08-26T08:18:18.000Z	{"GeneName":"rplR","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0256J","refseq":"NC_000913","uniprot":"P0C018"}
deg	DEG10190212	gene	[Escherichia coli MG1655 II]	DEG10190212	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190212	30S ribosomal subunit protein S5	2019-08-26T08:18:18.000Z	{"GeneName":"rpsE","go":"GO:0022627 GO:0019843 GO:0003735 GO:0046677 GO:0006412","cog":"COG0098J","refseq":"NC_000913","uniprot":"P0A7W1"}
deg	DEG10190211	gene	[Escherichia coli MG1655 II]	DEG10190211	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190211	50S ribosomal subunit protein L30	2019-08-26T08:18:18.000Z	{"GeneName":"rpmD","go":"GO:0022625 GO:0003735 GO:0006412","cog":"COG1841J","refseq":"NC_000913","uniprot":"P0AG51"}
deg	DEG10190210	gene	[Escherichia coli MG1655 II]	DEG10190210	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190210	50S ribosomal subunit protein L15	2019-08-26T08:18:18.000Z	{"GeneName":"rplO","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0200J","refseq":"NC_000913","uniprot":"P02413"}
deg	DEG10190209	gene	[Escherichia coli MG1655 II]	DEG10190209	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190209	preprotein translocase membrane subunit	2019-08-26T08:18:18.000Z	{"GeneName":"secY","go":"GO:0016021 GO:0005887 GO:0005622 GO:0005886 GO:0065002 GO:0006886 GO:0006605 GO:0043952","cog":"COG0201U","refseq":"NC_000913","uniprot":"P0AGA2"}
deg	DEG10190208	gene	[Escherichia coli MG1655 II]	DEG10190208	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190208	30S ribosomal subunit protein S13	2019-08-26T08:18:18.000Z	{"GeneName":"rpsM","go":"GO:0022627 GO:0019843 GO:0003735 GO:0000049 GO:0042254 GO:0006412","cog":"COG0099J","refseq":"NC_000913","uniprot":"P0A7S9"}
deg	DEG10190207	gene	[Escherichia coli MG1655 II]	DEG10190207	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190207	30S ribosomal subunit protein S11	2019-08-26T08:18:18.000Z	{"GeneName":"rpsK","go":"GO:0022627 GO:0070181 GO:0003735 GO:0006412","cog":"COG0100J","refseq":"NC_000913","uniprot":"P0A7R9"}
deg	DEG10190206	gene	[Escherichia coli MG1655 II]	DEG10190206	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190206	30S ribosomal subunit protein S4	2019-08-26T08:18:18.000Z	{"GeneName":"rpsD","go":"GO:0022627 GO:0048027 GO:0019843 GO:0003735 GO:0000900 GO:0006353 GO:0045947 GO:0046677 GO:0031564 GO:0006412","cog":"COG0522J","refseq":"NC_000913","uniprot":"P0A7V8"}
deg	DEG10190205	gene	[Escherichia coli MG1655 II]	DEG10190205	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190205	RNA polymerase, alpha subunit	2019-08-26T08:18:18.000Z	{"GeneName":"rpoA","go":"GO:0005737 GO:0016020 GO:0003677 GO:0003899 GO:0008270 GO:0006351","cog":"COG0202K","refseq":"NC_000913","uniprot":"P0A7Z4"}
deg	DEG10190204	gene	[Escherichia coli MG1655 II]	DEG10190204	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190204	50S ribosomal subunit protein L17	2019-08-26T08:18:18.000Z	{"GeneName":"rplQ","go":"GO:0022625 GO:0003735 GO:0006412","cog":"COG0203J","refseq":"NC_000913","uniprot":"P0AG44"}
deg	DEG10190203	gene	[Escherichia coli MG1655 II]	DEG10190203	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190203	10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase	2019-08-26T08:18:18.000Z	{"GeneName":"fmt","go":"GO:0004479 GO:0008168 GO:0019988 GO:0006413","cog":"COG0223J","refseq":"NC_000913","uniprot":"P23882"}
deg	DEG10190202	gene	[Escherichia coli MG1655 II]	DEG10190202	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190202	peptide deformylase	2019-08-26T08:18:18.000Z	{"GeneName":"def","go":"GO:0008198 GO:0016787 GO:0042586 GO:0043022 GO:0008270 GO:0043686 GO:0031365 GO:0006412","cog":"COG0242J","refseq":"NC_000913","uniprot":"P0A6K3"}
deg	DEG10190201	gene	[Escherichia coli MG1655 II]	DEG10190201	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190201	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein	2019-08-26T08:18:18.000Z	{"GeneName":"yrdC/rimN","go":"GO:0005737 GO:0005524 GO:0003725 GO:0016779 GO:0000049 GO:0006364 GO:0070526","cog":"COG0009J","refseq":"NC_000913","uniprot":"P45748"}
deg	DEG10190200	gene	[Escherichia coli MG1655 II]	DEG10190200	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190200	acetyl-CoA carboxylase, biotin carboxylase subunit	2019-08-26T08:18:18.000Z	{"GeneName":"accC","go":"GO:0005737 GO:0003989 GO:0005524 GO:0004075 GO:0046872 GO:0006633 GO:2001295 GO:0045717","cog":"COG0439I","refseq":"NC_000913","uniprot":"P24182"}
deg	DEG10190199	gene	[Escherichia coli MG1655 II]	DEG10190199	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190199	acetyl CoA carboxylase, BCCP subunit	2019-08-26T08:18:18.000Z	{"GeneName":"accB","go":"GO:0009317 GO:0005737 GO:0003989 GO:0009374 GO:0006633","cog":"COG0511I","refseq":"NC_000913","uniprot":"P0ABD8"}
deg	DEG10190198	gene	[Escherichia coli MG1655 II]	DEG10190198	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190198	cell wall structural complex MreBCD, actin-like component MreB	2019-08-26T08:18:18.000Z	{"GeneName":"mreB","go":"GO:0005856 GO:0042802 GO:0000902 GO:0051782 GO:0008360 GO:0051983","cog":"COG1077D","refseq":"NC_000913","uniprot":"P0A9X4"}
deg	DEG10190197	gene	[Escherichia coli MG1655 II]	DEG10190197	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190197	cell wall structural complex MreBCD transmembrane component MreC	2019-08-26T08:18:18.000Z	{"GeneName":"mreC","go":"GO:0016021 GO:0005886 GO:0043621 GO:0071963","cog":"COG1792M","refseq":"NC_000913","uniprot":"P16926"}
deg	DEG10190196	gene	[Escherichia coli MG1655 II]	DEG10190196	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190196	cell wall structural complex MreBCD transmembrane component MreD	2019-08-26T08:18:18.000Z	{"GeneName":"mreD","go":"GO:0016021 GO:0005886 GO:0008360","cog":"COG2891M","refseq":"NC_000913","uniprot":"P0ABH4"}
deg	DEG10190195	gene	[Escherichia coli MG1655 II]	DEG10190195	http://tubic.org/deg/public/index.php/information/bacteria/DEG10190195	serine endoprotease, periplasmic	2019-08-26T08:18:18.000Z	{"GeneName":"degS","go":"GO:0071575 GO:0008233 GO:0004252 GO:0008236 GO:0071218 GO:0006508","cog":"COG0265O","refseq":"NC_000913","uniprot":"P0AEE3"}
